reading,h,d,panel,inst,mask,book,conv,bps,CAGR,Sharpe,MaxDD,H1,H2,mean_expo
A,0.0,1,SMALL439,NONE,NONE,EWALL,rw,0,0.1026568339236742,0.6823073679415658,-0.36205710153584447,0.7994414236101797,0.6195821082995422,0.7500996375060667
A,0.0,1,SMALL439,NONE,NONE,EWALL,rw,5,0.10169839590686536,0.6769532145618169,-0.3629334350811818,0.7935195577402513,0.614469705634605,0.7500996375060667
A,0.0,1,SMALL439,NONE,NONE,EWALL,rw,10,0.10074077391545044,0.6715989108740833,-0.363808580859208,0.7875977463474351,0.6093570742497818,0.7500996375060667
A,0.0,1,SMALL439,NONE,NONE,EWALL,rw,25,0.09787279729323295,0.6555351738741882,-0.3664269074611143,0.7698327366099992,0.5940178741399462,0.7500996375060667
A,0.0,1,SMALL439,NONE,NONE,EWALL,dg,0,0.1026568339236742,0.6823073679415658,-0.36205710153584447,0.7994414236101797,0.6195821082995422,0.7500996375060667
A,0.0,1,SMALL439,NONE,NONE,EWALL,dg,5,0.10169839590686536,0.6769532145618169,-0.3629334350811818,0.7935195577402513,0.614469705634605,0.7500996375060667
A,0.0,1,SMALL439,NONE,NONE,EWALL,dg,10,0.10074077391545044,0.6715989108740833,-0.363808580859208,0.7875977463474351,0.6093570742497818,0.7500996375060667
A,0.0,1,SMALL439,NONE,NONE,EWALL,dg,25,0.09787279729323295,0.6555351738741882,-0.3664269074611143,0.7698327366099992,0.5940178741399462,0.7500996375060667
A,0.0,1,SMALL439,NONE,NONE,MA200,rw,0,0.07583544776942763,0.574205078520853,-0.3707440213768838,0.5738996804923017,0.5861150910470497,0.7500916471183674
A,0.0,1,SMALL439,NONE,NONE,MA200,rw,5,0.07028627188894099,0.5387201118588661,-0.37659849774234966,0.5357868658296658,0.5518143460346012,0.7500916471183674
A,0.0,1,SMALL439,NONE,NONE,MA200,rw,10,0.06476497792629266,0.5032302637783058,-0.38239943767382534,0.49768164644656343,0.5175027338650692,0.7500916471183674
A,0.0,1,SMALL439,NONE,NONE,MA200,rw,25,0.04836702632374257,0.39676080102432293,-0.3994858296731112,0.38344727304384413,0.41452890488376376,0.7500916471183674
A,0.0,1,SMALL439,NONE,NONE,MA200,dg,0,0.03955431935825726,0.5931832556966362,-0.13814921920305767,0.5812509523146605,0.6062420105355917,0.37903289988506256
A,0.0,1,SMALL439,NONE,NONE,MA200,dg,5,0.03762157083178419,0.5663713288611759,-0.14061909969792918,0.5524270833707358,0.58104266985123,0.37903289988506256
A,0.0,1,SMALL439,NONE,NONE,MA200,dg,10,0.035692341277530515,0.5395551987723401,-0.14308199721196013,0.5236062702953534,0.5558344149179026,0.37903289988506256
A,0.0,1,SMALL439,NONE,NONE,MA200,dg,25,0.029925703782350155,0.4590912899211748,-0.15042898634462765,0.43717406376335005,0.48016426385585814,0.37903289988506256
A,0.0,1,SMALL439,DV,DV_0.5M,EWALL,rw,0,0.07300406822666239,0.4884948793203105,-0.39008968801372745,0.5732545792333562,0.4323425591165632,0.750062196700147
A,0.0,1,SMALL439,DV,DV_0.5M,EWALL,rw,5,0.0717294176190042,0.48173871823118375,-0.3912542027191055,0.5656802201578747,0.42609061434013445,0.750062196700147
A,0.0,1,SMALL439,DV,DV_0.5M,EWALL,rw,10,0.07045625059054572,0.47498240414634274,-0.39241652355503975,0.5581059245219746,0.419838418724911,0.750062196700147
A,0.0,1,SMALL439,DV,DV_0.5M,EWALL,rw,25,0.06664563407760427,0.45471269428291405,-0.39589036358415997,0.5353836263024758,0.4010804470358457,0.750062196700147
A,0.0,1,SMALL439,DV,DV_0.5M,EWALL,dg,0,0.07300406822666239,0.4884948793203105,-0.39008968801372745,0.5732545792333562,0.4323425591165632,0.750062196700147
A,0.0,1,SMALL439,DV,DV_0.5M,EWALL,dg,5,0.0717294176190042,0.48173871823118375,-0.3912542027191055,0.5656802201578747,0.42609061434013445,0.750062196700147
A,0.0,1,SMALL439,DV,DV_0.5M,EWALL,dg,10,0.07045625059054572,0.47498240414634274,-0.39241652355503975,0.5581059245219746,0.419838418724911,0.750062196700147
A,0.0,1,SMALL439,DV,DV_0.5M,EWALL,dg,25,0.06664563407760427,0.45471269428291405,-0.39589036358415997,0.5353836263024758,0.4010804470358457,0.750062196700147
