reading,h,d,panel,inst,book,conv,bps,pick,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,nofloor_OOS_Sharpe,nofloor_OOS_CAGR,nofloor_OOS_MaxDD,oracle_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR,edge,edge_cagr
A,0.0,1,SMALL439,DV,EWALL,rw,0,DV_0.5M,0.5390954991332157,0.46295457006234936,0.07086736659073378,-0.39008968801372557,0.6418601814646883,0.10201393938767156,-0.3620571015358438,0.46295457006234936,0.8820109845896832,0.15450717694493354,-0.1789056114023389,-0.031146572796937777
A,0.0,1,SMALL439,DV,EWALL,rw,5,DV_0.5M,0.5320250725133143,0.45634330390303723,0.06955896579725751,-0.3912542027191064,0.6365438118408957,0.10098756127487074,-0.3629334350811828,0.45634330390303723,0.8820109845896832,0.15450717694493354,-0.18020050793785847,-0.03142859547761323
A,0.0,1,SMALL439,DV,EWALL,rw,10,DV_0.5M,0.524954725851323,0.44973178467885805,0.06825213126411223,-0.39241652355504,0.6312272111087797,0.09996211950654832,-0.363808580859208,0.44973178467885805,0.8820109845896832,0.15450717694493354,-0.1814954264299216,-0.031709988242436093
A,0.0,1,SMALL439,DV,EWALL,rw,25,DV_0.5M,0.5037443360615521,0.4298958498505027,0.0643410068740109,-0.39589036358416163,0.615276096766297,0.09689140390796958,-0.3664269074611147,0.4298958498505027,0.8820109845896832,0.15450717694493354,-0.1853802469157943,-0.03255039703395868
A,0.0,1,SMALL439,DV,EWALL,dg,0,DV_0.5M,0.5390954991332157,0.46295457006234936,0.07086736659073378,-0.39008968801372557,0.6418601814646883,0.10201393938767156,-0.3620571015358438,0.46295457006234936,0.8820109845896832,0.15450717694493354,-0.1789056114023389,-0.031146572796937777
A,0.0,1,SMALL439,DV,EWALL,dg,5,DV_0.5M,0.5320250725133143,0.45634330390303723,0.06955896579725751,-0.3912542027191064,0.6365438118408957,0.10098756127487074,-0.3629334350811828,0.45634330390303723,0.8820109845896832,0.15450717694493354,-0.18020050793785847,-0.03142859547761323
A,0.0,1,SMALL439,DV,EWALL,dg,10,DV_0.5M,0.524954725851323,0.44973178467885805,0.06825213126411223,-0.39241652355504,0.6312272111087797,0.09996211950654832,-0.363808580859208,0.44973178467885805,0.8820109845896832,0.15450717694493354,-0.1814954264299216,-0.031709988242436093
A,0.0,1,SMALL439,DV,EWALL,dg,25,DV_0.5M,0.5037443360615521,0.4298958498505027,0.0643410068740109,-0.39589036358416163,0.615276096766297,0.09689140390796958,-0.3664269074611147,0.4298958498505027,0.8820109845896832,0.15450717694493354,-0.1853802469157943,-0.03255039703395868
A,0.0,1,SMALL439,DV,MA200,rw,0,DV_0.5M,0.43532785566199705,0.43251157933581086,0.05893337782433705,-0.39046618373695363,0.6044221053700148,0.08542570942813565,-0.37074402137688456,0.43251157933581086,0.8820109845896832,0.15450717694493354,-0.17191052603420398,-0.026492331603798602
A,0.0,1,SMALL439,DV,MA200,rw,5,DV_0.5M,0.40097540292540385,0.39796328609262993,0.05297010227983945,-0.396555072830561,0.5698345022904159,0.0795947344177399,-0.37659849774234955,0.39796328609262993,0.8820109845896832,0.15450717694493354,-0.17187121619778595,-0.02662463213790045
A,0.0,1,SMALL439,DV,MA200,rw,10,DV_0.5M,0.36662790691779557,0.363405723660411,0.04703956060656278,-0.40258415729076824,0.5352361965097922,0.07379428366195473,-0.3823994376738248,0.363405723660411,0.8820109845896832,0.15450717694493354,-0.17183047284938113,-0.02675472305539195
A,0.0,1,SMALL439,DV,MA200,rw,25,DV_0.5M,0.2636428070489856,0.25970384239440125,0.029442592142597812,-0.4203183310061197,0.43140390509151944,0.05657452387415551,-0.39948582967311086,0.25970384239440125,0.8820109845896832,0.15450717694493354,-0.17170006269711818,-0.0271319317315577
A,0.0,1,SMALL439,DV,MA200,dg,0,DV_0.5M,0.389181788802087,0.3816452364693654,0.026337288855453167,-0.16464407407246417,0.6038382554189595,0.041176198799518726,-0.13814921920305767,0.3816452364693654,0.8820109845896832,0.15450717694493354,-0.22219301894959415,-0.01483890994406556
A,0.0,1,SMALL439,DV,MA200,dg,5,DV_0.5M,0.36349524317471943,0.3550110114021508,0.024272160954882604,-0.16729597402715002,0.5775081212956468,0.039230868386146645,-0.14061909969792785,0.3550110114021508,0.8820109845896832,0.15450717694493354,-0.22249710989349597,-0.01495870743126404
A,0.0,1,SMALL439,DV,MA200,dg,10,DV_0.5M,0.3378108514182774,0.3283716970112352,0.022211102322123866,-0.17054041008293797,0.551170323922693,0.03728909758066434,-0.14308199721195825,0.3283716970112352,0.8820109845896832,0.15450717694493354,-0.22279862691145785,-0.015077995258540478
A,0.0,1,SMALL439,DV,MA200,dg,25,DV_0.5M,0.26077922592089436,0.24843274096215384,0.016052263610827566,-0.18960459976603827,0.47212012200611136,0.03148507910149512,-0.15042898634462898,0.24843274096215384,0.8820109845896832,0.15450717694493354,-0.22368738104395752,-0.01543281549066755
A,0.0,1,SMALL439,PXL,EWALL,rw,0,PXL_0.5M,0.5560623576666477,0.3290712145619592,0.04258809695866961,-0.3879417052063816,0.6418601814646883,0.10201393938767156,-0.3620571015358438,0.3290712145619592,0.8820109845896832,0.15450717694493354,-0.31278896690272906,-0.05942584242900195
A,0.0,1,SMALL439,PXL,EWALL,rw,5,PXL_0.5M,0.5500918987064239,0.3229979459155415,0.04150181473624093,-0.3888770383830126,0.6365438118408957,0.10098756127487074,-0.3629334350811828,0.3229979459155415,0.8820109845896832,0.15450717694493354,-0.3135458659253542,-0.05948574653862981
A,0.0,1,SMALL439,PXL,EWALL,rw,10,PXL_0.5M,0.5441215675406498,0.31692452921787956,0.040416640579917784,-0.38981096168118967,0.6312272111087797,0.09996211950654832,-0.363808580859208,0.31692452921787956,0.8820109845896832,0.15450717694493354,-0.3143026818909001,-0.059545478926630535
A,0.0,1,SMALL439,PXL,EWALL,rw,25,PXL_0.5M,0.5262114469054429,0.29870350520248584,0.0371677554506169,-0.3926042932493481,0.615276096766297,0.09689140390796958,-0.3664269074611147,0.29870350520248584,0.8820109845896832,0.15450717694493354,-0.3165725915638112,-0.059723648457352674
A,0.0,1,SMALL439,PXL,EWALL,dg,0,PXL_0.5M,0.5560623576666477,0.3290712145619592,0.04258809695866961,-0.3879417052063816,0.6418601814646883,0.10201393938767156,-0.3620571015358438,0.3290712145619592,0.8820109845896832,0.15450717694493354,-0.31278896690272906,-0.05942584242900195
A,0.0,1,SMALL439,PXL,EWALL,dg,5,PXL_0.5M,0.5500918987064239,0.3229979459155415,0.04150181473624093,-0.3888770383830126,0.6365438118408957,0.10098756127487074,-0.3629334350811828,0.3229979459155415,0.8820109845896832,0.15450717694493354,-0.3135458659253542,-0.05948574653862981
A,0.0,1,SMALL439,PXL,EWALL,dg,10,PXL_0.5M,0.5441215675406498,0.31692452921787956,0.040416640579917784,-0.38981096168118967,0.6312272111087797,0.09996211950654832,-0.363808580859208,0.31692452921787956,0.8820109845896832,0.15450717694493354,-0.3143026818909001,-0.059545478926630535
A,0.0,1,SMALL439,PXL,EWALL,dg,25,PXL_0.5M,0.5262114469054429,0.29870350520248584,0.0371677554506169,-0.3926042932493481,0.615276096766297,0.09689140390796958,-0.3664269074611147,0.29870350520248584,0.8820109845896832,0.15450717694493354,-0.3165725915638112,-0.059723648457352674
A,0.0,1,SMALL439,PXL,MA200,rw,0,PXL_0.5M,0.4152186293104248,0.33085890272513124,0.03954889461871236,-0.37249270500785725,0.6044221053700148,0.08542570942813565,-0.37074402137688456,0.33085890272513124,0.8820109845896832,0.15450717694493354,-0.2735632026448836,-0.045876814809423294
A,0.0,1,SMALL439,PXL,MA200,rw,5,PXL_0.5M,0.3795490438460856,0.29518448693121824,0.03390487416611876,-0.37838106454275344,0.5698345022904159,0.0795947344177399,-0.37659849774234955,0.29518448693121824,0.8820109845896832,0.15450717694493354,-0.27465001535919764,-0.04568986025162114
A,0.0,1,SMALL439,PXL,MA200,rw,10,PXL_0.5M,0.3438887185834427,0.2595046245122421,0.028290700958319315,-0.38421511928818,0.5352361965097922,0.07379428366195473,-0.3823994376738248,0.2595046245122421,0.8820109845896832,0.15450717694493354,-0.27573157199755005,-0.045503582703635415
A,0.0,1,SMALL439,PXL,MA200,rw,25,PXL_0.5M,0.23699435638326827,0.15246240449753307,0.011625731364649061,-0.4013963551729337,0.43140390509151944,0.05657452387415551,-0.39948582967311086,0.15246240449753307,0.8820109845896832,0.15450717694493354,-0.27894150059398637,-0.04494879250950645
A,0.0,1,SMALL439,PXL,MA200,dg,0,PXL_0.5M,0.4357282985000578,0.2878724586984343,0.018375129597653306,-0.16692513484683846,0.6038382554189595,0.041176198799518726,-0.13814921920305767,0.2878724586984343,0.8820109845896832,0.15450717694493354,-0.3159657967205252,-0.02280106920186542
A,0.0,1,SMALL439,PXL,MA200,dg,5,PXL_0.5M,0.4096267606847192,0.2607837338570099,0.01638093859860512,-0.17320246333741518,0.5775081212956468,0.039230868386146645,-0.14061909969792785,0.2607837338570099,0.8820109845896832,0.15450717694493354,-0.31672438743863685,-0.022849929787541523
A,0.0,1,SMALL439,PXL,MA200,dg,10,PXL_0.5M,0.3835284739441376,0.233690354455895,0.014390571423571474,-0.17943274693231503,0.551170323922693,0.03728909758066434,-0.14308199721195825,0.233690354455895,0.8820109845896832,0.15450717694493354,-0.317479969466798,-0.02289852615709287
A,0.0,1,SMALL439,PXL,MA200,dg,25,PXL_0.5M,0.3052622664374973,0.15239236213203336,0.008442341138835463,-0.19784482196393804,0.47212012200611136,0.03148507910149512,-0.15042898634462898,0.15239236213203336,0.8820109845896832,0.15450717694493354,-0.319727759874078,-0.023042737962659654
A,0.0,1,SMALL439,VOLSH,EWALL,rw,0,VOLSH_0.5M,0.6246018554294896,0.5617876970694327,0.09106148685561499,-0.39213428144920937,0.6418601814646883,0.10201393938767156,-0.3620571015358438,0.5617876970694327,0.8820109845896832,0.15450717694493354,-0.0800724843952556,-0.010952452532056567
A,0.0,1,SMALL439,VOLSH,EWALL,rw,5,VOLSH_0.5M,0.6169092502228847,0.55487963086181,0.08966090055140241,-0.39335109574266935,0.6365438118408957,0.10098756127487074,-0.3629334350811828,0.55487963086181,0.8820109845896832,0.15450717694493354,-0.08166418097908568,-0.01132666072346833
