panel,chooser,L,N,H,is_Sharpe,is_CAGR,oos_Sharpe,oos_CAGR,oos_MaxDD,delta,moved,keep4a,keep4b,spy_oos_Sharpe,live_oos_Sharpe
U56,C_DEC_L21,21.0,20,126,1.1157639886864141,0.1397990134833147,1.1831862943616596,0.17284600189211563,-0.19127563591226437,0.0,False,False,True,0.8747033226162612,1.2780694840193234
U56,C_DEC_L63,63.0,25,189,1.252150754288907,0.1476530949160424,1.0442375250848315,0.14816515161533816,-0.22912100901756083,-0.1389487692768281,True,False,False,0.8747033226162612,1.2780694840193234
U56,C_DEC_LHAT,2.0,20,126,1.1157639886864141,0.1397990134833147,1.1831862943616596,0.17284600189211563,-0.19127563591226437,0.0,False,False,True,0.8747033226162612,1.2780694840193234
U56,C_DEC_L252,252.0,25,189,1.252150754288907,0.1476530949160424,1.0442375250848315,0.14816515161533816,-0.22912100901756083,-0.1389487692768281,True,False,False,0.8747033226162612,1.2780694840193234
U56,C_DEC_L504,504.0,25,189,1.252150754288907,0.1476530949160424,1.0442375250848315,0.14816515161533816,-0.22912100901756083,-0.1389487692768281,True,False,False,0.8747033226162612,1.2780694840193234
U56,C_ANCHOR,,20,126,1.1157639886864141,0.1397990134833147,1.1831862943616596,0.17284600189211563,-0.19127563591226437,0.0,False,False,True,0.8747033226162612,1.2780694840193234
U56,C_ISSHARPE,,25,189,1.252150754288907,0.1476530949160424,1.0442375250848315,0.14816515161533816,-0.22912100901756083,-0.1389487692768281,True,False,False,0.8747033226162612,1.2780694840193234
U56,C_RANDOM,,25,126,1.099812948776019,0.13029371764809894,1.1407363677193139,0.16079298784496987,-0.22973630797228795,-0.0424499266423457,True,False,False,0.8747033226162612,1.2780694840193234
B135,C_DEC_L21,21.0,20,126,1.144477050456314,0.16061313997190863,1.024015074035567,0.1628665539757932,-0.20740302267849475,0.0,False,False,False,0.8769078511614361,1.1061149281164175
B135,C_DEC_L63,63.0,20,126,1.144477050456314,0.16061313997190863,1.024015074035567,0.1628665539757932,-0.20740302267849475,0.0,False,False,False,0.8769078511614361,1.1061149281164175
B135,C_DEC_LHAT,2.0,20,126,1.144477050456314,0.16061313997190863,1.024015074035567,0.1628665539757932,-0.20740302267849475,0.0,False,False,False,0.8769078511614361,1.1061149281164175
B135,C_DEC_L252,252.0,20,126,1.144477050456314,0.16061313997190863,1.024015074035567,0.1628665539757932,-0.20740302267849475,0.0,False,False,False,0.8769078511614361,1.1061149281164175
B135,C_DEC_L504,504.0,20,126,1.144477050456314,0.16061313997190863,1.024015074035567,0.1628665539757932,-0.20740302267849475,0.0,False,False,False,0.8769078511614361,1.1061149281164175
B135,C_ANCHOR,,20,126,1.144477050456314,0.16061313997190863,1.024015074035567,0.1628665539757932,-0.20740302267849475,0.0,False,False,False,0.8769078511614361,1.1061149281164175
B135,C_ISSHARPE,,10,63,1.295061931422953,0.20793728538995637,1.0618600456014233,0.20738331575143776,-0.2815890183683045,0.03784497156585642,True,False,False,0.8769078511614361,1.1061149281164175
B135,C_RANDOM,,20,126,1.144477050456314,0.16061313997190863,1.024015074035567,0.1628665539757932,-0.20740302267849475,0.0,False,False,False,0.8769078511614361,1.1061149281164175
SMALL663,C_DEC_L21,21.0,20,126,0.6117006929163159,0.09165345698554872,0.4534302580652866,0.07086077006544778,-0.3581405418032817,0.0,False,False,False,0.8768941923019906,0.6517830906127121
SMALL663,C_DEC_L63,63.0,20,126,0.6117006929163159,0.09165345698554872,0.4534302580652866,0.07086077006544778,-0.3581405418032817,0.0,False,False,False,0.8768941923019906,0.6517830906127121
SMALL663,C_DEC_LHAT,1.0,12,252,1.0518611305483268,0.1948342458736938,0.8430773806172734,0.1628311305604242,-0.4134964045914401,0.38964712255198686,True,False,False,0.8768941923019906,0.6517830906127121
SMALL663,C_DEC_L252,252.0,20,126,0.6117006929163159,0.09165345698554872,0.4534302580652866,0.07086077006544778,-0.3581405418032817,0.0,False,False,False,0.8768941923019906,0.6517830906127121
SMALL663,C_DEC_L504,504.0,10,42,0.9686942943041038,0.17464801507046301,0.32429530033900855,0.048259429226967354,-0.3918402059007595,-0.12913495772627803,True,False,False,0.8768941923019906,0.6517830906127121
SMALL663,C_ANCHOR,,20,126,0.6117006929163159,0.09165345698554872,0.4534302580652866,0.07086077006544778,-0.3581405418032817,0.0,False,False,False,0.8768941923019906,0.6517830906127121
SMALL663,C_ISSHARPE,,12,252,1.0518611305483268,0.1948342458736938,0.8430773806172734,0.1628311305604242,-0.4134964045914401,0.38964712255198686,True,False,False,0.8768941923019906,0.6517830906127121
SMALL663,C_RANDOM,,20,126,0.6117006929163159,0.09165345698554872,0.4534302580652866,0.07086077006544778,-0.3581405418032817,0.0,False,False,False,0.8768941923019906,0.6517830906127121
