SET,TOL,CHOOSER,panel,ladder,rung,key_moved,IS_Sharpe,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_OOS_Sharpe,beats_SPY_OOS,keep_4a,keep_4b,keep_4b_OOS
ALL4,T_EXACT,CH_ANCHOR,B136,N,20,False,1.144477050456314,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,True,False,False,False
ALL4,T_EXACT,CH_ANCHOR,SMALL,N,20,False,0.6064427218879053,0.07837619925720163,0.5054582547554105,-0.3581405418032818,0.6593951268632167,0.39418522800842726,0.07086077006544778,0.4534302580652866,-0.3581405418032817,0.8768940791478297,False,False,False,False
ALL4,T_EXACT,CH_WIDEST,U56,N,40,True,1.1622879854389037,0.1339534804467548,1.1310686375198724,-0.22455518013281894,1.2662940412974806,1.0361370515298227,0.14075876803447396,1.1150205809068778,-0.2245551801328196,0.8685843027246067,True,False,False,False
ALL4,T_EXACT,CH_WIDEST,B136,N,5,True,1.286049795447766,0.1872779889378513,0.9689798274656515,-0.2812388100874458,1.3074296361205184,0.7109124693456492,0.14711932339670653,0.7546439359925252,-0.2812388100874462,0.8769078511614361,False,False,False,False
ALL4,T_EXACT,CH_WIDEST,SMALL,H,252,True,0.9836131774916315,0.13356082787910206,0.7844886599736367,-0.37411836270629706,0.9554730021692056,0.6418946271088335,0.11159184725299287,0.667742920666616,-0.37411836270629706,0.8768940791478297,False,False,False,False
ALL4,T_EXACT,CH_RESOLVED,U56,N,20,False,1.115763519905964,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,True,False,True,True
ALL4,T_EXACT,CH_RESOLVED,B136,N,20,False,1.144477050456314,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,True,False,False,False
ALL4,T_EXACT,CH_RESOLVED,SMALL,N,20,False,0.6064427218879053,0.07837619925720163,0.5054582547554105,-0.3581405418032818,0.6593951268632167,0.39418522800842726,0.07086077006544778,0.4534302580652866,-0.3581405418032817,0.8768940791478297,False,False,False,False
ALL4,T_095,CH_ANCHOR,U56,N,20,False,1.115763519905964,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,True,False,True,True
ALL4,T_095,CH_ANCHOR,B136,N,20,False,1.144477050456314,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,True,False,False,False
ALL4,T_095,CH_ANCHOR,SMALL,N,20,False,0.6064427218879053,0.07837619925720163,0.5054582547554105,-0.3581405418032818,0.6593951268632167,0.39418522800842726,0.07086077006544778,0.4534302580652866,-0.3581405418032817,0.8768940791478297,False,False,False,False
ALL4,T_095,CH_WIDEST,U56,N,40,True,1.1622879854389037,0.1339534804467548,1.1310686375198724,-0.22455518013281894,1.2662940412974806,1.0361370515298227,0.14075876803447396,1.1150205809068778,-0.2245551801328196,0.8685843027246067,True,False,False,False
ALL4,T_095,CH_WIDEST,B136,N,5,True,1.286049795447766,0.1872779889378513,0.9689798274656515,-0.2812388100874458,1.3074296361205184,0.7109124693456492,0.14711932339670653,0.7546439359925252,-0.2812388100874462,0.8769078511614361,False,False,False,False
ALL4,T_095,CH_WIDEST,SMALL,H,252,True,0.9836131774916315,0.13356082787910206,0.7844886599736367,-0.37411836270629706,0.9554730021692056,0.6418946271088335,0.11159184725299287,0.667742920666616,-0.37411836270629706,0.8768940791478297,False,False,False,False
ALL4,T_095,CH_RESOLVED,U56,N,20,False,1.115763519905964,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,True,False,True,True
ALL4,T_095,CH_RESOLVED,B136,N,20,False,1.144477050456314,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,True,False,False,False
ALL4,T_095,CH_RESOLVED,SMALL,N,20,False,0.6064427218879053,0.07837619925720163,0.5054582547554105,-0.3581405418032818,0.6593951268632167,0.39418522800842726,0.07086077006544778,0.4534302580652866,-0.3581405418032817,0.8768940791478297,False,False,False,False
ALL4,T_090,CH_ANCHOR,U56,N,20,False,1.115763519905964,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,True,False,True,True
ALL4,T_090,CH_ANCHOR,B136,N,20,False,1.144477050456314,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,True,False,False,False
ALL4,T_090,CH_ANCHOR,SMALL,N,20,False,0.6064427218879053,0.07837619925720163,0.5054582547554105,-0.3581405418032818,0.6593951268632167,0.39418522800842726,0.07086077006544778,0.4534302580652866,-0.3581405418032817,0.8768940791478297,False,False,False,False
ALL4,T_090,CH_WIDEST,U56,N,40,True,1.1622879854389037,0.1339534804467548,1.1310686375198724,-0.22455518013281894,1.2662940412974806,1.0361370515298227,0.14075876803447396,1.1150205809068778,-0.2245551801328196,0.8685843027246067,True,False,False,False
ALL4,T_090,CH_WIDEST,B136,N,5,True,1.286049795447766,0.1872779889378513,0.9689798274656515,-0.2812388100874458,1.3074296361205184,0.7109124693456492,0.14711932339670653,0.7546439359925252,-0.2812388100874462,0.8769078511614361,False,False,False,False
ALL4,T_090,CH_WIDEST,SMALL,H,252,True,0.9836131774916315,0.13356082787910206,0.7844886599736367,-0.37411836270629706,0.9554730021692056,0.6418946271088335,0.11159184725299287,0.667742920666616,-0.37411836270629706,0.8768940791478297,False,False,False,False
ALL4,T_090,CH_RESOLVED,U56,N,20,False,1.115763519905964,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,True,False,True,True
ALL4,T_090,CH_RESOLVED,B136,N,20,False,1.144477050456314,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,True,False,False,False
ALL4,T_090,CH_RESOLVED,SMALL,N,20,False,0.6064427218879053,0.07837619925720163,0.5054582547554105,-0.3581405418032818,0.6593951268632167,0.39418522800842726,0.07086077006544778,0.4534302580652866,-0.3581405418032817,0.8768940791478297,False,False,False,False
ALL4,T_080,CH_ANCHOR,U56,N,20,False,1.115763519905964,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,True,False,True,True
ALL4,T_080,CH_ANCHOR,B136,N,20,False,1.144477050456314,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,True,False,False,False
ALL4,T_080,CH_ANCHOR,SMALL,N,20,False,0.6064427218879053,0.07837619925720163,0.5054582547554105,-0.3581405418032818,0.6593951268632167,0.39418522800842726,0.07086077006544778,0.4534302580652866,-0.3581405418032817,0.8768940791478297,False,False,False,False
ALL4,T_080,CH_WIDEST,U56,N,40,True,1.1622879854389037,0.1339534804467548,1.1310686375198724,-0.22455518013281894,1.2662940412974806,1.0361370515298227,0.14075876803447396,1.1150205809068778,-0.2245551801328196,0.8685843027246067,True,False,False,False
ALL4,T_080,CH_WIDEST,B136,N,5,True,1.286049795447766,0.1872779889378513,0.9689798274656515,-0.2812388100874458,1.3074296361205184,0.7109124693456492,0.14711932339670653,0.7546439359925252,-0.2812388100874462,0.8769078511614361,False,False,False,False
ALL4,T_080,CH_WIDEST,SMALL,H,252,True,0.9836131774916315,0.13356082787910206,0.7844886599736367,-0.37411836270629706,0.9554730021692056,0.6418946271088335,0.11159184725299287,0.667742920666616,-0.37411836270629706,0.8768940791478297,False,False,False,False
ALL4,T_080,CH_RESOLVED,U56,N,20,False,1.115763519905964,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,True,False,True,True
ALL4,T_080,CH_RESOLVED,B136,N,20,False,1.144477050456314,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,True,False,False,False
ALL4,T_080,CH_RESOLVED,SMALL,N,20,False,0.6064427218879053,0.07837619925720163,0.5054582547554105,-0.3581405418032818,0.6593951268632167,0.39418522800842726,0.07086077006544778,0.4534302580652866,-0.3581405418032817,0.8768940791478297,False,False,False,False
ALL4,T_060,CH_ANCHOR,U56,N,20,False,1.115763519905964,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,True,False,True,True
ALL4,T_060,CH_ANCHOR,B136,N,20,False,1.144477050456314,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,True,False,False,False
ALL4,T_060,CH_ANCHOR,SMALL,N,20,False,0.6064427218879053,0.07837619925720163,0.5054582547554105,-0.3581405418032818,0.6593951268632167,0.39418522800842726,0.07086077006544778,0.4534302580652866,-0.3581405418032817,0.8768940791478297,False,False,False,False
ALL4,T_060,CH_WIDEST,U56,N,40,True,1.1622879854389037,0.1339534804467548,1.1310686375198724,-0.22455518013281894,1.2662940412974806,1.0361370515298227,0.14075876803447396,1.1150205809068778,-0.2245551801328196,0.8685843027246067,True,False,False,False
ALL4,T_060,CH_WIDEST,B136,N,5,True,1.286049795447766,0.1872779889378513,0.9689798274656515,-0.2812388100874458,1.3074296361205184,0.7109124693456492,0.14711932339670653,0.7546439359925252,-0.2812388100874462,0.8769078511614361,False,False,False,False
ALL4,T_060,CH_WIDEST,SMALL,H,252,True,0.9836131774916315,0.13356082787910206,0.7844886599736367,-0.37411836270629706,0.9554730021692056,0.6418946271088335,0.11159184725299287,0.667742920666616,-0.37411836270629706,0.8768940791478297,False,False,False,False
ALL4,T_060,CH_RESOLVED,U56,N,20,False,1.115763519905964,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,True,False,True,True
ALL4,T_060,CH_RESOLVED,B136,N,20,False,1.144477050456314,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,True,False,False,False
ALL4,T_060,CH_RESOLVED,SMALL,N,20,False,0.6064427218879053,0.07837619925720163,0.5054582547554105,-0.3581405418032818,0.6593951268632167,0.39418522800842726,0.07086077006544778,0.4534302580652866,-0.3581405418032817,0.8768940791478297,False,False,False,False
NG3,T_NONE,CH_ANCHOR,U56,N,20,False,1.115763519905964,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,True,False,True,True
NG3,T_NONE,CH_ANCHOR,B136,N,20,False,1.144477050456314,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,True,False,False,False
NG3,T_NONE,CH_ANCHOR,SMALL,N,20,False,0.6064427218879053,0.07837619925720163,0.5054582547554105,-0.3581405418032818,0.6593951268632167,0.39418522800842726,0.07086077006544778,0.4534302580652866,-0.3581405418032817,0.8768940791478297,False,False,False,False
NG3,T_NONE,CH_WIDEST,U56,N,40,True,1.1622879854389037,0.1339534804467548,1.1310686375198724,-0.22455518013281894,1.2662940412974806,1.0361370515298227,0.14075876803447396,1.1150205809068778,-0.2245551801328196,0.8685843027246067,True,False,False,False
NG3,T_NONE,CH_WIDEST,B136,N,5,True,1.286049795447766,0.1872779889378513,0.9689798274656515,-0.2812388100874458,1.3074296361205184,0.7109124693456492,0.14711932339670653,0.7546439359925252,-0.2812388100874462,0.8769078511614361,False,False,False,False
NG3,T_NONE,CH_WIDEST,SMALL,H,252,True,0.9836131774916315,0.13356082787910206,0.7844886599736367,-0.37411836270629706,0.9554730021692056,0.6418946271088335,0.11159184725299287,0.667742920666616,-0.37411836270629706,0.8768940791478297,False,False,False,False
NG3,T_NONE,CH_RESOLVED,U56,N,20,False,1.115763519905964,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,True,False,True,True
NG3,T_NONE,CH_RESOLVED,B136,N,20,False,1.144477050456314,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,True,False,False,False
NG3,T_NONE,CH_RESOLVED,SMALL,N,20,False,0.6064427218879053,0.07837619925720163,0.5054582547554105,-0.3581405418032818,0.6593951268632167,0.39418522800842726,0.07086077006544778,0.4534302580652866,-0.3581405418032817,0.8768940791478297,False,False,False,False
NG3,T_EXACT,CH_ANCHOR,U56,N,20,False,1.115763519905964,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,True,False,True,True
NG3,T_EXACT,CH_ANCHOR,B136,N,20,False,1.144477050456314,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,True,False,False,False
NG3,T_EXACT,CH_ANCHOR,SMALL,N,20,False,0.6064427218879053,0.07837619925720163,0.5054582547554105,-0.3581405418032818,0.6593951268632167,0.39418522800842726,0.07086077006544778,0.4534302580652866,-0.3581405418032817,0.8768940791478297,False,False,False,False
NG3,T_EXACT,CH_WIDEST,U56,N,40,True,1.1622879854389037,0.1339534804467548,1.1310686375198724,-0.22455518013281894,1.2662940412974806,1.0361370515298227,0.14075876803447396,1.1150205809068778,-0.2245551801328196,0.8685843027246067,True,False,False,False
NG3,T_EXACT,CH_WIDEST,B136,N,5,True,1.286049795447766,0.1872779889378513,0.9689798274656515,-0.2812388100874458,1.3074296361205184,0.7109124693456492,0.14711932339670653,0.7546439359925252,-0.2812388100874462,0.8769078511614361,False,False,False,False
NG3,T_EXACT,CH_WIDEST,SMALL,H,252,True,0.9836131774916315,0.13356082787910206,0.7844886599736367,-0.37411836270629706,0.9554730021692056,0.6418946271088335,0.11159184725299287,0.667742920666616,-0.37411836270629706,0.8768940791478297,False,False,False,False
NG3,T_EXACT,CH_RESOLVED,U56,N,20,False,1.115763519905964,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,True,False,True,True
NG3,T_EXACT,CH_RESOLVED,B136,N,20,False,1.144477050456314,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,True,False,False,False
NG3,T_EXACT,CH_RESOLVED,SMALL,N,20,False,0.6064427218879053,0.07837619925720163,0.5054582547554105,-0.3581405418032818,0.6593951268632167,0.39418522800842726,0.07086077006544778,0.4534302580652866,-0.3581405418032817,0.8768940791478297,False,False,False,False
NG3,T_095,CH_ANCHOR,U56,N,20,False,1.115763519905964,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,True,False,True,True
NG3,T_095,CH_ANCHOR,B136,N,20,False,1.144477050456314,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,True,False,False,False
NG3,T_095,CH_ANCHOR,SMALL,N,20,False,0.6064427218879053,0.07837619925720163,0.5054582547554105,-0.3581405418032818,0.6593951268632167,0.39418522800842726,0.07086077006544778,0.4534302580652866,-0.3581405418032817,0.8768940791478297,False,False,False,False
NG3,T_095,CH_WIDEST,U56,N,40,True,1.1622879854389037,0.1339534804467548,1.1310686375198724,-0.22455518013281894,1.2662940412974806,1.0361370515298227,0.14075876803447396,1.1150205809068778,-0.2245551801328196,0.8685843027246067,True,False,False,False
NG3,T_095,CH_WIDEST,B136,N,5,True,1.286049795447766,0.1872779889378513,0.9689798274656515,-0.2812388100874458,1.3074296361205184,0.7109124693456492,0.14711932339670653,0.7546439359925252,-0.2812388100874462,0.8769078511614361,False,False,False,False
NG3,T_095,CH_WIDEST,SMALL,H,252,True,0.9836131774916315,0.13356082787910206,0.7844886599736367,-0.37411836270629706,0.9554730021692056,0.6418946271088335,0.11159184725299287,0.667742920666616,-0.37411836270629706,0.8768940791478297,False,False,False,False
NG3,T_095,CH_RESOLVED,U56,N,20,False,1.115763519905964,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,True,False,True,True
NG3,T_095,CH_RESOLVED,B136,N,20,False,1.144477050456314,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,True,False,False,False
NG3,T_095,CH_RESOLVED,SMALL,N,20,False,0.6064427218879053,0.07837619925720163,0.5054582547554105,-0.3581405418032818,0.6593951268632167,0.39418522800842726,0.07086077006544778,0.4534302580652866,-0.3581405418032817,0.8768940791478297,False,False,False,False
NG3,T_090,CH_ANCHOR,U56,N,20,False,1.115763519905964,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,True,False,True,True
NG3,T_090,CH_ANCHOR,B136,N,20,False,1.144477050456314,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,True,False,False,False
NG3,T_090,CH_ANCHOR,SMALL,N,20,False,0.6064427218879053,0.07837619925720163,0.5054582547554105,-0.3581405418032818,0.6593951268632167,0.39418522800842726,0.07086077006544778,0.4534302580652866,-0.3581405418032817,0.8768940791478297,False,False,False,False
NG3,T_090,CH_WIDEST,U56,N,40,True,1.1622879854389037,0.1339534804467548,1.1310686375198724,-0.22455518013281894,1.2662940412974806,1.0361370515298227,0.14075876803447396,1.1150205809068778,-0.2245551801328196,0.8685843027246067,True,False,False,False
NG3,T_090,CH_WIDEST,B136,N,5,True,1.286049795447766,0.1872779889378513,0.9689798274656515,-0.2812388100874458,1.3074296361205184,0.7109124693456492,0.14711932339670653,0.7546439359925252,-0.2812388100874462,0.8769078511614361,False,False,False,False
NG3,T_090,CH_WIDEST,SMALL,H,252,True,0.9836131774916315,0.13356082787910206,0.7844886599736367,-0.37411836270629706,0.9554730021692056,0.6418946271088335,0.11159184725299287,0.667742920666616,-0.37411836270629706,0.8768940791478297,False,False,False,False
NG3,T_090,CH_RESOLVED,U56,N,20,False,1.115763519905964,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,True,False,True,True
NG3,T_090,CH_RESOLVED,B136,N,20,False,1.144477050456314,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,True,False,False,False
NG3,T_090,CH_RESOLVED,SMALL,N,20,False,0.6064427218879053,0.07837619925720163,0.5054582547554105,-0.3581405418032818,0.6593951268632167,0.39418522800842726,0.07086077006544778,0.4534302580652866,-0.3581405418032817,0.8768940791478297,False,False,False,False
NG3,T_080,CH_ANCHOR,U56,N,20,False,1.115763519905964,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,True,False,True,True
NG3,T_080,CH_ANCHOR,B136,N,20,False,1.144477050456314,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,True,False,False,False
NG3,T_080,CH_ANCHOR,SMALL,N,20,False,0.6064427218879053,0.07837619925720163,0.5054582547554105,-0.3581405418032818,0.6593951268632167,0.39418522800842726,0.07086077006544778,0.4534302580652866,-0.3581405418032817,0.8768940791478297,False,False,False,False
NG3,T_080,CH_WIDEST,U56,N,40,True,1.1622879854389037,0.1339534804467548,1.1310686375198724,-0.22455518013281894,1.2662940412974806,1.0361370515298227,0.14075876803447396,1.1150205809068778,-0.2245551801328196,0.8685843027246067,True,False,False,False
NG3,T_080,CH_WIDEST,B136,N,5,True,1.286049795447766,0.1872779889378513,0.9689798274656515,-0.2812388100874458,1.3074296361205184,0.7109124693456492,0.14711932339670653,0.7546439359925252,-0.2812388100874462,0.8769078511614361,False,False,False,False
NG3,T_080,CH_WIDEST,SMALL,H,252,True,0.9836131774916315,0.13356082787910206,0.7844886599736367,-0.37411836270629706,0.9554730021692056,0.6418946271088335,0.11159184725299287,0.667742920666616,-0.37411836270629706,0.8768940791478297,False,False,False,False
NG3,T_080,CH_RESOLVED,U56,N,20,False,1.115763519905964,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,True,False,True,True
NG3,T_080,CH_RESOLVED,B136,N,20,False,1.144477050456314,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,True,False,False,False
NG3,T_080,CH_RESOLVED,SMALL,N,20,False,0.6064427218879053,0.07837619925720163,0.5054582547554105,-0.3581405418032818,0.6593951268632167,0.39418522800842726,0.07086077006544778,0.4534302580652866,-0.3581405418032817,0.8768940791478297,False,False,False,False
NG3,T_060,CH_ANCHOR,U56,N,20,False,1.115763519905964,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,True,False,True,True
NG3,T_060,CH_ANCHOR,B136,N,20,False,1.144477050456314,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,True,False,False,False
NG3,T_060,CH_ANCHOR,SMALL,N,20,False,0.6064427218879053,0.07837619925720163,0.5054582547554105,-0.3581405418032818,0.6593951268632167,0.39418522800842726,0.07086077006544778,0.4534302580652866,-0.3581405418032817,0.8768940791478297,False,False,False,False
NG3,T_060,CH_WIDEST,U56,N,40,True,1.1622879854389037,0.1339534804467548,1.1310686375198724,-0.22455518013281894,1.2662940412974806,1.0361370515298227,0.14075876803447396,1.1150205809068778,-0.2245551801328196,0.8685843027246067,True,False,False,False
NG3,T_060,CH_WIDEST,B136,N,5,True,1.286049795447766,0.1872779889378513,0.9689798274656515,-0.2812388100874458,1.3074296361205184,0.7109124693456492,0.14711932339670653,0.7546439359925252,-0.2812388100874462,0.8769078511614361,False,False,False,False
NG3,T_060,CH_WIDEST,SMALL,H,252,True,0.9836131774916315,0.13356082787910206,0.7844886599736367,-0.37411836270629706,0.9554730021692056,0.6418946271088335,0.11159184725299287,0.667742920666616,-0.37411836270629706,0.8768940791478297,False,False,False,False
NG3,T_060,CH_RESOLVED,U56,N,20,False,1.115763519905964,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,True,False,True,True
NG3,T_060,CH_RESOLVED,B136,N,20,False,1.144477050456314,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,True,False,False,False
