panel,floor_musd,conv,comp,arm,b,bps,CAGR,Sharpe,MaxDD,H1,H2,turnover,realised_gross,names_sel,names_held,flips,dCAGR_pp,dSharpe,dMaxDD_pp
SMALL439,0.0,dg,TREND,band5,0.05,25,0.038090353847010094,0.5672928437184607,-0.15056692950170214,0.5866378391908601,0.5525745987002154,2.327465363957327,0.3783170151637329,439.0,172.4608540925267,2.3425392566874454,-6.085321513440078,-0.09474216631538812,21.36931490810492
SMALL439,0.0,rw,TREND,band5,0.05,0,0.08978885659758862,0.6568764399955124,-0.37127672658254585,0.6968618489269662,0.6433733178531734,6.323919696488236,0.7501199185912072,439.0,172.4608540925267,2.3425392566874454,-1.3949150528922205,-0.03199163610719391,-1.1349694077877115
SMALL439,0.0,rw,TREND,band5,0.05,5,0.0863462859533557,0.6353822860270923,-0.37494026347848597,0.6751155690558169,0.6215534761833462,6.323919696488236,0.7501199185912072,439.0,172.4608540925267,2.3425392566874454,-1.6431197388055763,-0.04811946195226546,-1.414429747749557
SMALL439,0.0,rw,TREND,band5,0.05,10,0.08291425672837027,0.6138853448454276,-0.3785829724858304,0.653369097639544,0.5997296797562648,6.323919696488236,0.7501199185912072,439.0,172.4608540925267,2.3425392566874454,-1.890352158908093,-0.06424992481325043,-1.6919236664989068
SMALL439,0.0,rw,TREND,band5,0.05,25,0.07268110490144264,0.5493856681801111,-0.3893872853794049,0.5881360196790664,0.5342427401849927,6.323919696488236,0.7501199185912072,439.0,172.4608540925267,2.3425392566874454,-2.626246407996824,-0.11264934185373765,-2.512720679665359
SMALL439,0.0,dg,TREND,band8,0.08,0,0.04519613527268529,0.6549836167711205,-0.14644497247281507,0.680408167418833,0.6346887163068895,1.9258704545877017,0.3834452247162476,439.0,174.62760549059482,1.6734527473105552,-5.854187185382553,-0.03388445933158579,21.348206003185368
SMALL439,0.0,dg,TREND,band8,0.08,5,0.04419021162554815,0.6414815409614306,-0.1477063454521632,0.6670244804102405,0.6210303425515992,1.9258704545877017,0.3834452247162476,439.0,174.62760549059482,1.6734527473105552,-5.858727171586331,-0.04202020701792719,21.30896205488272
SMALL439,0.0,dg,TREND,band8,0.08,10,0.04318523447382461,0.6279779253063451,-0.14896588430946456,0.653640966923655,0.6073690837878227,1.9258704545877017,0.3834452247162476,439.0,174.62760549059482,1.6734527473105552,-5.863254384362659,-0.05015734435233288,21.269785151137675
SMALL439,0.0,dg,TREND,band8,0.08,25,0.04017597329092015,0.5874591976170395,-0.1527335223715658,0.6134927505201379,0.5663694124924572,1.9258704545877017,0.3834452247162476,439.0,174.62760549059482,1.6734527473105552,-5.876759569049073,-0.07457581241680933,21.152655621118555
SMALL439,0.0,rw,TREND,band8,0.08,0,0.08971956401327752,0.6564181704071398,-0.3715028466263415,0.6992913832445337,0.6404526587067035,5.035071313087666,0.7501199112251222,439.0,174.62760549059482,1.6734527473105552,-1.4018443113233303,-0.032449905695566494,-1.1575814121672745
SMALL439,0.0,rw,TREND,band8,0.08,5,0.08697632776410469,0.6392669978013232,-0.3745482782682843,0.6825647590737542,0.622600659265767,5.035071313087666,0.7501199112251222,439.0,174.62760549059482,1.6734527473105552,-1.580115557730677,-0.044234750178034576,-1.3752312267293898
SMALL439,0.0,rw,TREND,band8,0.08,10,0.08423976705140479,0.6221156400057758,-0.3775793713285239,0.6658398035842127,0.6047477170630858,5.035071313087666,0.7501199112251222,439.0,174.62760549059482,1.6734527473105552,-1.7578011266046412,-0.05601962965290219,-1.5915635507682602
SMALL439,0.0,rw,TREND,band8,0.08,25,0.07606998098431195,0.5706647859101833,-0.38658727483550404,0.6156783617499245,0.5511881478273118,5.035071313087666,0.7501199112251222,439.0,174.62760549059482,1.6734527473105552,-2.287358799709893,-0.09137022412366547,-2.23271962527527
SMALL439,0.0,dg,TREND,band12,0.12,0,0.04779765974642092,0.6741783881143563,-0.15769117172163838,0.708521865939372,0.6449800081052499,1.6308658749513354,0.3924472555497425,439.0,178.50533807829183,1.2028459454483285,-5.5940347380089905,-0.01468968798835002,20.223586078303036
SMALL439,0.0,dg,TREND,band12,0.12,5,0.04694356192418514,0.6630241846588457,-0.15873030103533492,0.697558143987892,0.6336217573103304,1.6308658749513354,0.3924472555497425,439.0,178.50533807829183,1.2028459454483285,-5.583392141722632,-0.020477563320512093,20.206566496565546
SMALL439,0.0,dg,TREND,band12,0.12,10,0.04609014441410664,0.6518691650234858,-0.1597681712774487,0.6865946328903525,0.6222618509001155,1.6308658749513354,0.3924472555497425,439.0,178.50533807829183,1.2028459454483285,-5.5727633903344564,-0.02626610463519219,20.189556454339264
SMALL439,0.0,dg,TREND,band12,0.12,25,0.04353396846494939,0.6183999933611429,-0.16287424255160032,0.6537060892698507,0.588173030648629,1.6308658749513354,0.3924472555497425,439.0,178.50533807829183,1.2028459454483285,-5.540960051646149,-0.04363501667270586,20.1385836031151
SMALL439,0.0,rw,TREND,band12,0.12,0,0.09698211633154497,0.6989800446543634,-0.37148412670845476,0.7544159736405477,0.6759088653744313,4.024818010516848,0.7501450419883564,439.0,178.50533807829183,1.2028459454483285,-0.6755890794965858,0.01011196855165708,-1.1557094203786034
SMALL439,0.0,rw,TREND,band12,0.12,5,0.09477430365986783,0.6853301236771666,-0.3738988075669656,0.7414355181026909,0.6614557994786566,4.024818010516848,0.7501450419883564,439.0,178.50533807829183,1.2028459454483285,-0.8003179681543626,0.001828375697808804,-1.3102841565975187
SMALL439,0.0,rw,TREND,band12,0.12,10,0.09257077063323482,0.6716792117669286,-0.3763045248323099,0.7284552612104361,0.6470013424102911,4.024818010516848,0.7501450419883564,439.0,178.50533807829183,1.2028459454483285,-0.924700768421638,-0.006456057891749412,-1.4640789011468591
SMALL439,0.0,rw,TREND,band12,0.12,25,0.08598576927628998,0.6307229717048122,-0.38346821716104074,0.6895172947155255,0.603632585662968,4.024818010516848,0.7501450419883564,439.0,178.50533807829183,1.2028459454483285,-1.2957799705120898,-0.03131203832903662,-1.9208138578289402
SMALL439,0.0,dg,TREND,band20,0.2,0,0.04884868539630416,0.6661359765353609,-0.17013094032619858,0.7287968753744045,0.6139200606503261,1.3624276610810266,0.4065047855319762,439.0,185.84748347737673,0.756911018175123,-5.488932173020666,-0.022732099567345343,18.979609217847017
SMALL439,0.0,dg,TREND,band20,0.2,5,0.0481343363130895,0.6571411847831014,-0.17097150139774342,0.719821242631931,0.604869707099134,1.3624276610810266,0.4065047855319762,439.0,185.84748347737673,0.756911018175123,-5.464314702832196,-0.02636056319625646,18.9824464603247
SMALL439,0.0,dg,TREND,band20,0.2,10,0.047420462462888446,0.648146045818718,-0.17181122827420714,0.7108456168050854,0.5958187521844968,1.3624276610810266,0.4065047855319762,439.0,185.84748347737673,0.756911018175123,-5.4397315854562756,-0.029989223839959944,18.98525075466342
SMALL439,0.0,dg,TREND,band20,0.2,25,0.04528168922356435,0.6211589643790492,-0.17432541184563066,0.6839191721344492,0.5686627197729629,1.3624276610810266,0.4065047855319762,439.0,185.84748347737673,0.756911018175123,-5.366187975784653,-0.04087604565479963,18.993466673712067
SMALL439,0.0,rw,TREND,band20,0.2,0,0.10396058122806084,0.741928891658711,-0.34384644782274554,0.7563180298138987,0.7479954471786783,2.965045489597052,0.750155782689225,439.0,185.84748347737673,0.756911018175123,0.022257410155002155,0.053060815556004726,1.6080584681923193
SMALL439,0.0,rw,TREND,band20,0.2,5,0.10232305723702106,0.7318556554084752,-0.34556367371041286,0.7464872475340085,0.737530794258606,2.965045489597052,0.750155782689225,439.0,185.84748347737673,0.756911018175123,-0.0454426104390393,0.04835390742911738,1.5232292290577543
SMALL439,0.0,rw,TREND,band20,0.2,10,0.10068787657634992,0.7217821402257085,-0.3472765875258954,0.7366556820864761,0.727066218413845,2.965045489597052,0.750155782689225,439.0,185.84748347737673,0.756911018175123,-0.11299017411012802,0.04364687056703054,1.4387148294945917
SMALL439,0.0,rw,TREND,band20,0.2,25,0.09579636208763365,0.6915608425498466,-0.3523895609757767,0.7071569463432503,0.6956740354216275,2.965045489597052,0.750155782689225,439.0,185.84748347737673,0.756911018175123,-0.31472068937772324,0.02952583251599783,1.1870517606974662
SMALL439,0.0,dg,TREND,200d-M,,0,0.04475921214909384,0.641211302179165,-0.16368002143738036,0.6917436500200551,0.5982924153299655,2.325203932011872,0.3806907680803718,439.0,173.49771225216065,2.107972329624661,-5.897879497741698,-0.047656773923541285,19.624701106728835
SMALL439,0.0,dg,TREND,200d-M,,5,0.04354497404139712,0.6250924598142598,-0.1652067539817399,0.67500544852027,0.5826674599721238,2.325203932011872,0.3806907680803718,439.0,173.49771225216065,2.107972329624661,-5.9232509300014335,-0.05840928816509805,19.55892120192505
SMALL439,0.0,dg,TREND,200d-M,,10,0.04233207849058829,0.6089695177910436,-0.16673079431211113,0.6582636328986889,0.5670380673653697,2.325203932011872,0.3806907680803718,439.0,173.49771225216065,2.107972329624661,-5.9485699826862914,-0.0691657518676344,19.49329415087302
SMALL439,0.0,dg,TREND,200d-M,,25,0.038701433075694514,0.5605817000646597,-0.17128680781113326,0.6080228729393512,0.5201282936073374,2.325203932011872,0.3806907680803718,439.0,173.49771225216065,2.107972329624661,-6.0242135905716365,-0.10145330996918911,19.297327077161807
SMALL439,0.0,rw,TREND,200d-M,,0,0.09199308987640031,0.659730388163,-0.3965728008917897,0.7235182550927483,0.6292839307024557,5.816009755949717,0.7501356901088788,439.0,173.49771225216065,2.107972329624661,-1.174491725011051,-0.02913768793970628,-3.664576838712097
SMALL439,0.0,rw,TREND,200d-M,,5,0.08882163091157902,0.6403980070583036,-0.3997866379005097,0.7029046442309157,0.610397781354877,5.816009755949717,0.7501356901088788,439.0,173.49771225216065,2.107972329624661,-1.3955852429832438,-0.04310374092105418,-3.8990671899519325
SMALL439,0.0,rw,TREND,200d-M,,10,0.08565879505801521,0.6210539292501676,-0.40298406173179246,0.6822811529236285,0.5914991230383387,5.816009755949717,0.7501356901088788,439.0,173.49771225216065,2.107972329624661,-1.6158983259435988,-0.05708134040851043,-4.132032591095114
SMALL439,0.0,rw,TREND,200d-M,,25,0.07622180702727954,0.5629645617779088,-0.41247865545069984,0.6203674114865908,0.5347398216582776,5.816009755949717,0.7501356901088788,439.0,173.49771225216065,2.107972329624661,-2.2721761954131336,-0.09907044825594002,-4.82185768679485
SMALL439,0.0,dg,FULL,NOGATE,,0,0.045176059423036596,0.47113880401736724,-0.20966916630319787,0.6722071150529049,0.29157498024646,3.889628382434124,0.5866302170101508,439.0,268.38205388917135,5.699939503932244,0.0,0.0,0.0
SMALL439,0.0,dg,FULL,NOGATE,,5,0.04314504446688461,0.45270793691371897,-0.21197701223919518,0.6557191053941755,0.27133905690657445,3.889628382434124,0.5866302170101508,439.0,268.38205388917135,5.699939503932244,0.0,0.0,0.0
SMALL439,0.0,dg,FULL,NOGATE,,10,0.041117888489200505,0.4342762868876826,-0.2142782092187664,0.6392308104846334,0.25110217706515103,3.889628382434124,0.5866302170101508,439.0,268.38205388917135,5.699939503932244,0.0,0.0,0.0
SMALL439,0.0,dg,FULL,NOGATE,,25,0.035059502821073174,0.37898007302050085,-0.22114209511898608,0.5897666231100435,0.1903901899157772,3.889628382434124,0.5866302170101508,439.0,268.38205388917135,5.699939503932244,0.0,0.0,0.0
SMALL439,0.0,rw,FULL,NOGATE,,0,0.061129185665251606,0.4882621549720514,-0.34341992467964655,0.6963872932838618,0.33712143246174864,6.219950600818659,0.7500422434932876,439.0,268.38205388917135,5.699939503932244,0.0,0.0,0.0
SMALL439,0.0,rw,FULL,NOGATE,,5,0.05783089959995924,0.46633792372504745,-0.34686550842503006,0.6778156859788366,0.31234960399039013,6.219950600818659,0.7500422434932876,439.0,268.38205388917135,5.699939503932244,0.0,0.0,0.0
SMALL439,0.0,rw,FULL,NOGATE,,10,0.05454251904881291,0.4444147773563996,-0.35029367620570984,0.6592385206808009,0.28758557283340064,6.219950600818659,0.7500422434932876,439.0,268.38205388917135,5.699939503932244,0.0,0.0,0.0
SMALL439,0.0,rw,FULL,NOGATE,,25,0.04473652287556429,0.37866112675918484,-0.3604745325115858,0.603478698373423,0.21335269539522408,6.219950600818659,0.7500422434932876,439.0,268.38205388917135,5.699939503932244,0.0,0.0,0.0
SMALL439,0.0,dg,FULL,200d,0.0,0,0.020681922580765066,0.41042460506173073,-0.11372941957749627,0.5125206386838271,0.2976783017867527,3.9804313617718647,0.314498931238243,439.0,141.22572445348246,9.288040190431099,-2.449413684227153,-0.06071419895563651,9.59397467257016
SMALL439,0.0,dg,FULL,200d,0.0,5,0.018652421013376275,0.37308161995822325,-0.11646787041067164,0.47725620373009253,0.25788041821725366,3.9804313617718647,0.314498931238243,439.0,141.22572445348246,9.288040190431099,-2.4492623453508333,-0.07962631695549571,9.550914182852354
SMALL439,0.0,dg,FULL,200d,0.0,10,0.016626870896850665,0.3357381436897262,-0.11919796501094437,0.44199726444121684,0.21807383478615208,3.9804313617718647,0.314498931238243,439.0,141.22572445348246,9.288040190431099,-2.449101759234984,-0.0985381431979564,9.508024420782203
SMALL439,0.0,dg,FULL,200d,0.0,25,0.010573854016971307,0.22373108255174762,-0.1273383628244089,0.33627499981443904,0.09863446558273901,3.9804313617718647,0.314498931238243,439.0,141.22572445348246,9.288040190431099,-2.4485648804101867,-0.15524899046875323,9.380373229457717
SMALL439,0.0,rw,FULL,200d,0.0,0,0.05061731543970338,0.4361514694631411,-0.38621536487273855,0.5338867901689611,0.3644301051470033,13.36027270641697,0.7500295104604584,439.0,141.22572445348246,9.288040190431099,-1.0511870225548225,-0.05211068550891029,-4.279544019309201
SMALL439,0.0,rw,FULL,200d,0.0,5,0.043617327012084095,0.3861262609120265,-0.3930485241951056,0.4866541526137831,0.3115879861817054,13.36027270641697,0.7500295104604584,439.0,141.22572445348246,9.288040190431099,-1.4213572587875145,-0.08021166281302095,-4.618301577007555
SMALL439,0.0,rw,FULL,200d,0.0,10,0.03666279912702519,0.3361134342060475,-0.39980691311185323,0.43943114617044426,0.2587618121504912,13.36027270641697,0.7500295104604584,439.0,141.22572445348246,9.288040190431099,-1.7879719921787718,-0.10830134315035211,-4.951323690614339
SMALL439,0.0,rw,FULL,200d,0.0,25,0.016069110282892707,0.18622878506092036,-0.41964145710116685,0.2978861529578683,0.10046834259810368,13.36027270641697,0.7500295104604584,439.0,141.22572445348246,9.288040190431099,-2.866741259267158,-0.19243234169826448,-5.9166924589581065
SMALL439,0.0,dg,FULL,band2,0.02,0,0.02197024975621753,0.431853036908461,-0.11592115960957172,0.5483814359072675,0.302168505131296,3.4544866597942723,0.3147084821406649,439.0,141.26588713777326,5.240932165496199,-2.3205809666819066,-0.039285767108906244,9.374800669362616
SMALL439,0.0,dg,FULL,band2,0.02,5,0.020206504459245433,0.39963658419164255,-0.11830810803498071,0.518872797451037,0.2667631500347264,3.4544866597942723,0.3147084821406649,439.0,141.26588713777326,5.240932165496199,-2.2938540007639174,-0.053071352722076415,9.366890420421448
SMALL439,0.0,dg,FULL,band2,0.02,10,0.018445738839172332,0.3674182042479295,-0.12068869371490554,0.489367427240141,0.23134836941400105,3.4544866597942723,0.3147084821406649,439.0,141.26588713777326,5.240932165496199,-2.2672149650028173,-0.06685808263975312,9.358951550386085
SMALL439,0.0,dg,FULL,band2,0.02,25,0.013181270822361535,0.27076870905280237,-0.1277924414987338,0.4008836992327844,0.12507086466188747,3.4544866597942723,0.3147084821406649,439.0,141.26588713777326,5.240932165496199,-2.187823199871164,-0.10821136396769848,9.334965362025226
SMALL439,0.0,rw,FULL,band2,0.02,0,0.05518682120613083,0.46969221210715933,-0.3762520716519707,0.5962479685693963,0.37457124986307055,11.497841358363827,0.750043249152552,439.0,141.26588713777326,5.240932165496199,-0.5942364459120775,-0.018569942864892053,-3.283214697232417
SMALL439,0.0,rw,FULL,band2,0.02,5,0.049134144158468285,0.4264902040940345,-0.3822576568487769,0.5569467048945609,0.32777182045802034,11.497841358363827,0.750043249152552,439.0,141.26588713777326,5.240932165496199,-0.8696755441490955,-0.03984771963101297,-3.5392148423746828
SMALL439,0.0,rw,FULL,band2,0.02,10,0.043115284118595776,0.3832933312330171,-0.38820648675996183,0.5176479718503467,0.28098136443799143,11.497841358363827,0.750043249152552,439.0,141.26588713777326,5.240932165496199,-1.1427234930217134,-0.061121446123382495,-3.7912810554251997
SMALL439,0.0,rw,FULL,band2,0.02,25,0.02525977076756658,0.25378648909471063,-0.4057176864005,0.3998058555217524,0.14072747591832818,11.497841358363827,0.750043249152552,439.0,141.26588713777326,5.240932165496199,-1.9476752107997708,-0.12487463766447421,-4.52431538889142
SMALL439,0.0,dg,FULL,band3,0.03,0,0.021841278668593977,0.4284257350387975,-0.11706228057819223,0.5323259199472524,0.31284051557988574,3.1679877320827283,0.31413777369371093,439.0,141.0429588205389,4.586943370420053,-2.333478075444262,-0.042713068978569746,9.260688572500564
SMALL439,0.0,dg,FULL,band3,0.03,5,0.02022393284362889,0.3989705678911239,-0.11926318898801536,0.5056782210275221,0.2800924749426232,3.1679877320827283,0.31413777369371093,439.0,141.0429588205389,4.586943370420053,-2.292111162325572,-0.05373736902259507,9.271382325117983
SMALL439,0.0,dg,FULL,band3,0.03,10,0.018609092197291455,0.36951296494241637,-0.12145868143570548,0.4790330280543458,0.24733466513282176,3.1679877320827283,0.31413777369371093,439.0,141.0429588205389,4.586943370420053,-2.250879629190905,-0.06476332194526624,9.28195277830609
SMALL439,0.0,dg,FULL,band3,0.03,25,0.013779563397835481,0.2811389054476003,-0.12801279440183788,0.39912209791713177,0.1490212753437556,3.1679877320827283,0.31413777369371093,439.0,141.0429588205389,4.586943370420053,-2.1279939423237693,-0.09784116757290057,9.31293007171482
SMALL439,0.0,rw,FULL,band3,0.03,0,0.05435176282834564,0.4585496615191473,-0.3964542567475775,0.5726035477074827,0.37616073041127346,10.619423703481901,0.7500396599078962,439.0,141.0429588205389,4.586943370420053,-0.6777422836905966,-0.02971249345290411,-5.303433206793096
SMALL439,0.0,rw,FULL,band3,0.03,5,0.04876286583316847,0.4192641000412491,-0.40191267901675976,0.5371786971989453,0.3333498567139331,10.619423703481901,0.7500396599078962,439.0,141.0429588205389,4.586943370420053,-0.9068033766790773,-0.047073823683798366,-5.50471705917297
