panel,g0,cls,family,dial,dial_val,on_frac,alpha,gross_parent,gross_overlay,gross_match_err,turn_parent,turn_overlay,turn_ctrl,cstar_ov_4b_full,cstar_ct_4b_full,identity_4b_full,gap_4b_full,informative_4b_full,cstar_ov_4b_is,cstar_ct_4b_is,identity_4b_is,gap_4b_is,informative_4b_is,cstar_ov_4b_oos,cstar_ct_4b_oos,identity_4b_oos,gap_4b_oos,informative_4b_oos,cstar_ov_4a_full,cstar_ct_4a_full,identity_4a_full,gap_4a_full,informative_4a_full,cstar_ov_4a_is,cstar_ct_4a_is,identity_4a_is,gap_4a_is,informative_4a_is,cstar_ov_4a_oos,cstar_ct_4a_oos,identity_4a_oos,gap_4a_oos,informative_4a_oos,ov_Sharpe_is_10,ov_CAGR_is_10,ov_CAGR_oos_10,ov_Sharpe_oos_10,ov_MaxDD_oos_10,ov_CAGR_0,ov_Sharpe_0,ov_MaxDD_0,ct_Sharpe_0,keep4b_0,keep4a_0,fail4b_0,ov_CAGR_10,ov_Sharpe_10,ov_MaxDD_10,ct_Sharpe_10,keep4b_10,keep4a_10,fail4b_10,ov_CAGR_25,ov_Sharpe_25,ov_MaxDD_25,ct_Sharpe_25,keep4b_25,keep4a_25,fail4b_25,dSharpe_10
U56,0.5,R,VOLCAP,target,0.1,0.15003379139445822,0.9742009962312226,0.4985244571714373,0.48566302282204366,0.0,7.211195358018717,7.470491500314624,7.025153701799803,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.9727195632016358,0.06972918746025658,0.09147099883592813,1.1524307264628226,-0.10681632707093602,0.08970570532556543,1.1729454860426307,-0.1022112356990671,1.1603160766824916,False,False,CAGR,0.08158669995677781,1.0741527271184066,-0.10681632707093558,1.0697194077998282,False,False,CAGR,0.06951888169374842,0.9256280853790614,-0.11368171601738908,0.9334722160607739,False,False,"H1,CAGR",0.004433319318578377
U56,0.5,R,VOLCAP,target,0.15,0.016895697229105656,0.9975635479800729,0.4985244571714373,0.49730982625077885,0.0,7.211195358018717,7.213946457944771,7.193625626522583,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.9901601986996998,0.07286627583308114,0.09651625541790265,1.1518687140822454,-0.1126454844387571,0.09362847029763599,1.1730712247212942,-0.11188925558088592,1.160316076682492,False,False,CAGR,0.08575952757365557,1.0816838717727382,-0.11264548443875733,1.0697194077998282,False,False,CAGR,0.07405944904062456,0.9442525792298467,-0.1137789802573882,0.9334722160607741,False,False,"H1,CAGR",0.011964463972909956
U56,0.5,R,VOLCAP,target,0.25,0.0015769317413831944,0.9999675816792218,0.4985244571714373,0.49850829584566897,0.0,7.211195358018717,7.212346962427378,7.210961583174407,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.9831850298374718,0.07252367810902882,0.09620377922212708,1.1361399668015175,-0.12422885911805148,0.09329804858099555,1.1603464747257195,-0.1235968122447374,1.160316076682492,False,False,CAGR,0.08543325032909421,1.0697294836238556,-0.12422885911805115,1.0697194077998284,False,False,CAGR,0.07373924456918779,0.9334525496618672,-0.12517642901306691,0.9334722160607741,False,False,"H1,CAGR",1.0075824027122593e-05
U56,0.5,R,DDCTL,T,0.05,0.13381392205451678,0.9331390018079146,0.4985244571714373,0.4651926143417875,0.0,7.211195358018717,7.77349947708983,6.729047638223454,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.8681039577925527,0.060975391957593494,0.08347399915990672,1.0877123354276772,-0.10077715116740671,0.08162745054687437,1.096759287852588,-0.09972760009243609,1.1603160766824918,False,False,CAGR,0.07324323798229404,0.9917576506857865,-0.10077715116740671,1.0697194077998282,False,False,CAGR,0.06078573885975813,0.8338670550699622,-0.10483202246883416,0.933472216060774,False,False,"H1,CAGR",-0.07796175711404174
U56,0.5,R,DDCTL,T,0.1,0.0022527596305474207,0.9988817079427034,0.4985244571714373,0.49796696123061435,0.0,7.211195358018717,7.260900694775145,7.20313113552623,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.9831850298374718,0.07252367810902882,0.09385112155094921,1.1156487359428482,-0.12422885911805148,0.09206506856760632,1.1494079136235689,-0.1235968122447374,1.160316076682492,False,False,CAGR,0.08415634156416352,1.057893218683832,-0.12422885911805115,1.0697194077998282,False,False,CAGR,0.07239775859049247,0.9202765675346494,-0.12529584282733197,0.933472216060774,False,False,"H1,CAGR",-0.01182618911599631
U56,0.5,R,DDCTL,T,0.2,0.0,1.0,0.4985244571714373,0.4985244571714373,0.0,7.211195358018717,7.211195358018717,7.211195358018717,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.9831850298374718,0.07252367810902882,0.09620935274360742,1.1361219627638472,-0.12422885911805148,0.09329982332556397,1.160316076682492,-0.1235968122447374,1.160316076682492,False,False,CAGR,0.08543627389494701,1.0697194077998284,-0.12422885911805115,1.0697194077998284,False,False,CAGR,0.07374410576514334,0.9334722160607741,-0.12517642901306691,0.9334722160607741,False,False,"H1,CAGR",0.0
U56,0.5,P,BREADTH,depth,0.75,0.11241270556431629,0.9719021609130962,0.4985244571714373,0.48451699719294816,0.0,7.211195358018717,7.545869426382977,7.008576351224879,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.9806311592948698,0.06993723756065306,0.09551771543595788,1.1689894219147978,-0.11916569778060238,0.09209467574559782,1.1857598766078252,-0.11819917777482647,1.160316076682492,False,False,CAGR,0.08387715941939833,1.0875727390788412,-0.11916569778060271,1.0697194077998284,False,False,CAGR,0.07166400846002907,0.9398929179932412,-0.12061392522329262,0.9334722160607737,False,False,"H1,CAGR",0.017853331279012785
U56,0.5,P,BREADTH,depth,0.5,0.11241270556431629,0.9438043218261921,0.4985244571714373,0.47050953721445893,0.0,7.211195358018717,7.880543494747237,6.80595734443104,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.9687736820895596,0.06730237225812541,0.09474515017155061,1.1919436907324743,-0.11417019292041974,0.09082144254816127,1.2010712359447868,-0.11286670426321943,1.1603160766824923,False,False,CAGR,0.08225115563941943,1.095731107449508,-0.11417019292041997,1.0697194077998282,False,False,CAGR,0.06951882637537277,0.937228310497203,-0.11612250350288778,0.9334722160607741,False,False,"H1,CAGR",0.026011699649679754
U56,0.5,P,BREADTH,depth,0.25,0.11241270556431629,0.9157064827392886,0.4985244571714373,0.4565020772359699,0.0,7.211195358018717,8.215217563111494,6.603338337637204,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.9465101933795809,0.06461947851156524,0.09389206072865286,1.2022194133067106,-0.10924231977854792,0.08948050142528596,1.2038835286694003,-0.10759939170991717,1.160316076682492,False,False,CAGR,0.0805586994140921,1.092169672574083,-0.10924231977854781,1.0697194077998282,False,False,CAGR,0.06730908453010698,0.9239715904639653,-0.11400810244813164,0.9334722160607742,False,False,"H1,CAGR",0.022450264774254824
U56,0.5,P,NAMEFLOOR,F,10.0,0.03559360216264924,0.989334504251859,0.4985244571714373,0.493207446693131,0.0,7.211195358018717,7.3640265281073995,7.134284384588755,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.0,0.0,True,0.0,False,0.9847325659194245,0.07211169406161622,0.09404816058269727,1.1354317930521212,-0.11392084030579352,0.09209609199820523,1.163968933443552,-0.11314614270081402,1.160316076682492,False,False,CAGR,0.08407500385777333,1.0698900948438665,-0.11392084030579375,1.0697194077998284,False,False,CAGR,0.07215099651816059,0.928434563622586,-0.11508201485362457,0.9334722160607739,False,False,"H1,CAGR",0.0001706870440381092
