file,date,stem,metric,cell,n_arms,arm_star,arm_second,margin_raw,margin_z,margin_rng,IS_star,IS_second,OOS_star,OOS_second,OOS_med,OOS_mean,OOS_best,arm_med,has_ctl,OOS_ctl,star_is_ctl,panel,cost,menu
LIVE,2026-09-08,LIVE,Sharpe,broad136|10|m000,8,control,b0-g1.00-M,0.03251502653971117,1.2679223361109857,0.3995121624350783,1.1480524682716666,1.1155374417319555,1.100579361004539,1.153163659707186,1.1194592105221277,1.1125306553933554,1.153163659707186,b0.03-g0.50-W,True,1.100579361004539,True,broad136,10.0,0
LIVE,2026-09-08,LIVE,Sharpe,broad136|10|m001,15,control,b0-g1.00-M,0.03251502653971117,1.5420048538488436,0.39318583366893006,1.1480524682716666,1.1155374417319555,1.100579361004539,1.153163659707186,1.096866017678188,1.1180168020868642,1.153163659707186,b0.03-g1.00-M,True,1.100579361004539,True,broad136,10.0,1
LIVE,2026-09-08,LIVE,Sharpe,broad136|10|m002,14,control,b0-g1.00-M,0.03251502653971117,1.5248088584078023,0.3995121624350783,1.1480524682716666,1.1155374417319555,1.100579361004539,1.153163659707186,1.1194592105221277,1.123318744654762,1.153163659707186,b0.03-g0.50-W,True,1.100579361004539,True,broad136,10.0,2
LIVE,2026-09-08,LIVE,Sharpe,broad136|10|m003,10,control,b0-g0.50-M,0.03796037756828907,1.6770808001397046,0.46641919577205804,1.1480524682716666,1.1100920907033776,1.100579361004539,1.1514762726305563,1.1185082795688426,1.1162387290788625,1.1514762726305563,b0.03-g0.75-W,True,1.100579361004539,True,broad136,10.0,3
LIVE,2026-09-08,LIVE,Sharpe,broad136|10|m004,5,control,b0.015-g0.75-M,0.050991154336702094,1.5054333743514539,0.5585000285239173,1.1480524682716666,1.0970613139349645,1.100579361004539,1.140324713596429,1.1194592105221277,1.1178567147354435,1.140324713596429,b0.03-g0.50-W,True,1.100579361004539,True,broad136,10.0,4
LIVE,2026-09-08,LIVE,Sharpe,broad136|10|m005,9,control,b0-g0.75-M,0.035201856875533455,1.2977064690424973,0.3812413746069996,1.1480524682716666,1.1128506113961332,1.100579361004539,1.1523520140846002,1.0962821211429077,1.117267800937078,1.1523520140846002,b0.03-g0.75-M,True,1.100579361004539,True,broad136,10.0,5
LIVE,2026-09-08,LIVE,Sharpe,broad136|10|m006,10,control,b0-g0.75-M,0.035201856875533455,1.4710587275984475,0.38942485887523404,1.1480524682716666,1.1128506113961332,1.100579361004539,1.1523520140846002,1.0659264112576134,1.1093985859995747,1.1523520140846002,b0.06-g0.50-M,True,1.100579361004539,True,broad136,10.0,6
LIVE,2026-09-08,LIVE,Sharpe,broad136|10|m007,15,control,b0-g1.00-M,0.03251502653971117,1.2679677998789047,0.35214260023874683,1.1480524682716666,1.1155374417319555,1.100579361004539,1.153163659707186,1.0962821211429077,1.1145930639474597,1.153163659707186,b0.03-g0.75-M,True,1.100579361004539,True,broad136,10.0,7
LIVE,2026-09-08,LIVE,Sharpe,broad136|10|m008,6,control,b0.06-g1.00-M,0.04575821106462441,1.6072587451721692,0.5533281771328066,1.1480524682716666,1.1022942572070422,1.100579361004539,1.0639329889745577,1.0956267181799537,1.0897974464217268,1.111821247541889,b0.03-g0.50-M,True,1.100579361004539,True,broad136,10.0,8
LIVE,2026-09-08,LIVE,Sharpe,broad136|10|m009,7,control,b0-g0.75-M,0.035201856875533455,1.2278867399367805,0.42567615392830394,1.1480524682716666,1.1128506113961332,1.100579361004539,1.1523520140846002,1.096866017678188,1.1046565952002747,1.1523520140846002,b0.03-g1.00-M,True,1.100579361004539,True,broad136,10.0,9
LIVE,2026-09-08,LIVE,Sharpe,broad136|10|m010,7,control,b0-g1.00-M,0.03251502653971117,1.2032243680244972,0.3995121624350783,1.1480524682716666,1.1155374417319555,1.100579361004539,1.153163659707186,1.1174115114630112,1.1136127316106148,1.153163659707186,b0.03-g1.00-W,True,1.100579361004539,True,broad136,10.0,10
LIVE,2026-09-08,LIVE,Sharpe,broad136|10|m011,7,control,b0-g1.00-M,0.03251502653971117,1.0016780091348394,0.35214260023874683,1.1480524682716666,1.1155374417319555,1.100579361004539,1.153163659707186,1.0956267181799537,1.1203542882971813,1.153163659707186,b0.03-g0.50-M,True,1.100579361004539,True,broad136,10.0,11
LIVE,2026-09-08,LIVE,Sharpe,broad136|10|m012,10,control,b0-g0.75-M,0.035201856875533455,1.3203449910355876,0.38942485887523404,1.1480524682716666,1.1128506113961332,1.100579361004539,1.1523520140846002,1.0934162946215205,1.11406928431427,1.1523520140846002,b0.045-g0.75-M,True,1.100579361004539,True,broad136,10.0,12
