panel,book,gross,cadence,cost_bps,levered,CAGR,Sharpe,MaxDD,H1,H2,beta_full,beta_is,mean_gross,mean_gross_is,turn_yr,oos_CAGR,oos_Sharpe,oos_MaxDD,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_H1,spy_H2,spy_oos_CAGR,spy_oos_Sharpe,spy_oos_MaxDD,dd_cap,dd_cap_oos,leg_sharpe,leg_dd,leg_oos_sharpe,leg_oos_dd,floor_F_SPY70,leg_cagr_F_SPY70,leg_oos_cagr_F_SPY70,keep4b_F_SPY70,keep4b_oos_F_SPY70,floor_F_BETA,leg_cagr_F_BETA,leg_oos_cagr_F_BETA,keep4b_F_BETA,keep4b_oos_F_BETA,floor_F_GROSS,leg_cagr_F_GROSS,leg_oos_cagr_F_GROSS,keep4b_F_GROSS,keep4b_oos_F_GROSS,floor_F_NONE,leg_cagr_F_NONE,leg_oos_cagr_F_NONE,keep4b_F_NONE,keep4b_oos_F_NONE,base_H1,base_H2,base_MaxDD,base_Sharpe,base_CAGR,keep4a
U56,RULESV2,0.25,W,0,False,0.029117307817748683,1.2266605481837074,-0.04089894593771637,1.2520869344132197,1.2072716732264026,0.10431604287368551,0.10195266369708608,0.17770611566861877,0.1760095780365949,0.6062768598393591,0.031799196705543986,1.3028192140568722,-0.04089894593771637,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-0.20230354034511183,-0.20230354034511183,True,True,True,True,0.10597142790038894,False,False,False,False,0.011054520016242644,True,True,True,True,0.01883177082403521,True,True,True,True,-inf,True,True,True,True,1.2528619330093715,1.2055790425000439,-0.12029812214763835,1.2260772909325255,0.08811645471909801,False
U56,RULESV2,0.25,W,10,False,0.028493627677568023,1.2009827961235864,-0.040991597997400486,1.2261987330206883,1.1817092437177028,0.10434184223292856,0.1019760304673759,0.17770611566861877,0.1760095780365949,0.6062768598393591,0.031169937079920107,1.2776636542336948,-0.040991597997400375,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-0.20230354034511183,-0.20230354034511183,True,True,True,True,0.10597142790038894,False,False,False,False,0.011057254011180545,True,True,True,True,0.01883177082403521,True,True,True,True,-inf,True,True,True,True,1.227649981048117,1.1806425080695122,-0.12054941914043871,1.201049296027575,0.08618880526313721,False
U56,RULESV2,0.25,W,25,False,0.027558792679496014,1.162425821007377,-0.041130568947476354,1.187323426435367,1.1433273369103725,0.10438054127179308,0.10201108062281065,0.17770611566861877,0.1760095780365949,0.6062768598393591,0.030226744148950324,1.2398892315244998,-0.041130568947476576,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-0.20230354034511183,-0.20230354034511183,True,True,True,True,0.10597142790038894,False,False,False,False,0.011061355003587391,True,True,True,True,0.01883177082403521,True,True,True,True,-inf,True,True,True,True,1.189790934573022,1.1432012948488115,-0.12092630671374727,1.1634688271693323,0.08330351576993,False
U56,RULESV2,0.25,W,50,False,0.026002559856070695,1.0980689609691376,-0.041362168159374435,1.1224299835708593,1.0792670007512337,0.1044450396699007,0.10206949754853532,0.17770611566861877,0.1760095780365949,0.6062768598393591,0.028656611514627395,1.1768334897615087,-0.041362168159374324,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-0.20230354034511183,-0.20230354034511183,True,True,True,True,0.10597142790038894,False,False,False,False,0.011068189990932143,True,True,True,True,0.01883177082403521,True,True,True,True,-inf,True,True,True,True,1.126595636968293,1.0807131422584972,-0.1215542982343577,1.1007438563030478,0.07851114701170414,False
U56,RULESV2,0.25,M,0,False,0.029671607153793467,1.1855499325591792,-0.04980655921355526,1.2250894141638502,1.1539395783727444,0.11504316543317607,0.11053829271106293,0.17843053793836963,0.1767216043657863,0.418105120344902,0.03187261628073523,1.2385701227096972,-0.0498065592135547,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-0.20230354034511183,-0.20230354034511183,True,True,True,True,0.10597142790038894,False,False,False,False,0.012191288511134333,True,True,True,True,0.018908538886363548,True,True,True,True,-inf,True,True,True,True,1.2528619330093715,1.2055790425000439,-0.12029812214763835,1.2260772909325255,0.08811645471909801,False
U56,RULESV2,0.25,M,10,False,0.029241287053832776,1.1688717054506688,-0.049869692394387766,1.2082156506579815,1.13738721462949,0.11503531595178093,0.11053247510677096,0.17843053793836963,0.1767216043657863,0.418105120344902,0.03143707282156005,1.222182553575711,-0.049869692394387544,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-0.20230354034511183,-0.20230354034511183,True,True,True,True,0.10597142790038894,False,False,False,False,0.012190456690382614,True,True,True,True,0.018908538886363548,True,True,True,True,-inf,True,True,True,True,1.227649981048117,1.1806425080695122,-0.12054941914043871,1.201049296027575,0.08618880526313721,False
U56,RULESV2,0.25,M,25,False,0.028596107072977217,1.1437854143446573,-0.04996439216563586,1.1828277734144197,1.1124960496031557,0.11502354172968822,0.110523748700333,0.17843053793836963,0.1767216043657863,0.418105120344902,0.03078406583955484,1.1975334036977763,-0.049964392165636085,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-0.20230354034511183,-0.20230354034511183,True,True,True,True,0.10597142790038894,False,False,False,False,0.012189208959255033,True,True,True,True,0.018908538886363548,True,True,True,True,-inf,True,True,True,True,1.189790934573022,1.1432012948488115,-0.12092630671374727,1.1634688271693323,0.08330351576993,False
U56,RULESV2,0.25,M,50,False,0.02752160711705809,1.1018034664910952,-0.05012222511771747,1.1403222186714517,1.0708553402987517,0.11500391802620034,0.11050920468960312,0.17843053793836963,0.1767216043657863,0.418105120344902,0.029696542295572836,1.156282027897576,-0.05012222511771769,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-0.20230354034511183,-0.20230354034511183,True,True,True,True,0.10597142790038894,False,False,False,False,0.01218712940737573,True,True,True,True,0.018908538886363548,True,True,True,True,-inf,True,True,True,True,1.126595636968293,1.0807131422584972,-0.1215542982343577,1.1007438563030478,0.07851114701170414,False
U56,RULESV2,0.5,W,0,False,0.05849815944118286,1.2263766019852123,-0.08099973069895172,1.2524767356410993,1.2064360672674126,0.2087734340268679,0.2039446872048263,0.3553132982813711,0.3519356081807321,1.194826313378985,0.06398050745002481,1.3020451143504206,-0.08099973069895161,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-0.20230354034511183,-0.20230354034511183,True,True,True,True,0.10597142790038894,False,False,False,False,0.022124018911494837,True,True,True,True,0.0376530575708737,True,True,True,True,-inf,True,True,True,True,1.2528619330093715,1.2055790425000439,-0.12029812214763835,1.2260772909325255,0.08811645471909801,False
U56,RULESV2,0.5,W,10,False,0.057234418814626764,1.2010783989969596,-0.08117564596754989,1.2269803912155879,1.1812422152061626,0.20882634732503513,0.20399285096111897,0.3553132982813711,0.3519356081807321,1.194826313378985,0.06270166999201954,1.2772567533203827,-0.08117564596754989,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,-0.20230354034511183,-0.20230354034511183,True,True,True,True,0.10597142790038894,False,False,False,False,0.02212962620925654,True,True,True,True,0.0376530575708737,True,True,True,True,-inf,True,True,True,True,1.227649981048117,1.1806425080695122,-0.12054941914043871,1.201049296027575,0.08618880526313721,False
