panel,book,signal_lag_days,cost_bps,CAGR,Sharpe,MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,keep4b_full,keep4b_oos,keep4b
U56,"('MADIST', 40, 1.0)",0,0.0,0.1492728690951095,1.2220364650204196,-0.17618324442033573,0.16615426095910402,1.3364592347017878,-0.17618324442033562,True,True,True
U56,"('MADIST', 40, 1.0)",0,10.0,0.1457305834690501,1.1965290585059458,-0.17674007929342073,0.16237161325542093,1.309872159433408,-0.17674007929342106,True,True,True
U56,"('MADIST', 40, 1.0)",0,25.0,0.1404355301326463,1.1581004695400536,-0.17757533160304917,0.1567183303045936,1.2697903834035031,-0.17757533160304917,True,True,True
U56,"('MADIST', 40, 1.0)",0,50.0,0.13165924027905973,1.0936476669422701,-0.17896741878576272,0.14735112233050018,1.2024972480655483,-0.17896741878576283,True,True,True
U56,"('MADIST', 40, 1.0)",1,0.0,0.15066830492643923,1.214841027699726,-0.19556757631301713,0.1701207314718831,1.3397617023347423,-0.19556757631301747,True,True,True
U56,"('MADIST', 40, 1.0)",1,10.0,0.14708303412725243,1.1893899707281346,-0.1961139393417991,0.1663264756586409,1.3136410825458704,-0.1961139393417991,True,True,True
U56,"('MADIST', 40, 1.0)",1,25.0,0.14172390470252338,1.151052591643257,-0.1969334838849719,0.16065582293827863,1.2742717144275786,-0.196933483884972,True,True,True
U56,"('MADIST', 40, 1.0)",1,50.0,0.13284188633118776,1.0867698378978492,-0.19829939145692654,0.15125977815312686,1.2081977450161236,-0.19829939145692677,True,True,True
U56,"('MOMVS', 40, 1.0)",0,0.0,0.1464075790922983,1.2204374487451617,-0.18111511807283132,0.1588948374374355,1.3032570174721538,-0.18111511807283143,True,True,True
U56,"('MOMVS', 40, 1.0)",0,10.0,0.14289163423298734,1.1945855212111676,-0.181746737677021,0.15510804839927905,1.2760411987740514,-0.18174673767702088,True,True,True
U56,"('MOMVS', 40, 1.0)",0,25.0,0.1376358694751405,1.1556382733142572,-0.18269416708330533,0.14944874820557552,1.2350125152203275,-0.18269416708330521,True,True,True
U56,"('MOMVS', 40, 1.0)",0,50.0,0.12892447034543175,1.0903176513757997,-0.18427321609377945,0.14007202634991534,1.1661340055733953,-0.18427321609377945,True,True,True
U56,"('MOMVS', 40, 1.0)",1,0.0,0.14638211974169746,1.2060402667952304,-0.1925213039352598,0.15972849777183518,1.289740747581951,-0.19252130393525957,True,True,True
U56,"('MOMVS', 40, 1.0)",1,10.0,0.14273729293262205,1.17954856048447,-0.19306918450204325,0.15585357657651322,1.262303484784758,-0.19306918450204313,True,True,True
U56,"('MOMVS', 40, 1.0)",1,25.0,0.13728957965899635,1.1396401419738833,-0.1938910053522177,0.15006307207334202,1.22094967691254,-0.1938910053522177,True,True,True
U56,"('MOMVS', 40, 1.0)",1,50.0,0.12826190826952666,1.0727164093764021,-0.19526070676917595,0.14047030885632972,1.1515486811586506,-0.19526070676917606,True,True,True
